customer_id,address_surragate_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,property_valuation
3773,3773,Wadsworth,Ruselin,Male,1976-02-06,Accountant I,,Affluent Customer,N,Yes,7
3774,3774,Elizabeth,Christy,Female,1998-11-07,Statistician I,Property,High Net Worth,N,No,4
3775,3775,Avie,Cleator,Female,1985-02-13,,Health,Affluent Customer,N,No,11
3776,3776,Kennie,Baszniak,Male,1977-05-02,Recruiter,Retail,Mass Customer,N,Yes,8
3777,3777,Letty,Giacobelli,Female,1969-06-12,Cost Accountant,Financial Services,High Net Worth,N,Yes,7
3778,3778,Ilaire,Redborn,Male,1971-06-09,Dental Hygienist,Health,High Net Worth,N,No,7
3779,3779,Ulick,Daspar,U,,,IT,Affluent Customer,N,No,11
3780,3780,Mitchel,Bellefant,Male,1993-11-01,Desktop Support Technician,Financial Services,High Net Worth,N,No,9
3781,3781,Karalee,Hosten,Female,1961-10-16,Graphic Designer,Retail,Mass Customer,N,Yes,10
3782,3782,Elijah,Drillot,Male,1973-06-13,Environmental Specialist,Financial Services,Mass Customer,N,No,11
3783,3783,Eachelle,Girardey,Female,1974-08-29,Compensation Analyst,Financial Services,Mass Customer,N,No,10
3784,3784,Davie,Moscon,Male,1983-06-04,,Financial Services,High Net Worth,N,No,3
3785,3785,Fernande,Jahan,Female,1969-04-09,Compensation Analyst,Financial Services,Affluent Customer,N,No,9
3786,3786,Barnie,Blenkensop,Male,1985-12-28,Systems Administrator IV,,High Net Worth,N,No,3
3787,3787,Mariejeanne,Kelling,Female,1965-10-06,Systems Administrator III,Manufacturing,High Net Worth,N,No,8
3788,3788,Wilie,Glanton,Female,1962-07-21,Environmental Specialist,Financial Services,Mass Customer,N,No,3
3789,3789,Conn,Westberg,Male,1956-08-08,Civil Engineer,Manufacturing,Mass Customer,N,Yes,10
3790,3790,Kurtis,Morson,Male,1959-05-31,Senior Editor,Retail,Mass Customer,Y,Yes,10
3791,3791,Bertrand,Sissons,Male,1993-05-26,Quality Control Specialist,Health,Affluent Customer,N,No,9
3792,3792,Ingunna,Loxston,Female,1976-04-16,VP Marketing,Financial Services,Affluent Customer,N,Yes,1
3793,3793,Shannen,Pitcock,Female,1957-05-12,Engineer IV,,Affluent Customer,N,Yes,9
3794,3794,Dorrie,Paige,Female,1994-07-06,,IT,Mass Customer,N,No,9
3795,3795,Taylor,Dollimore,Male,1956-06-24,Systems Administrator III,Argiculture,High Net Worth,N,Yes,12
3796,3796,Morgen,Sieghart,Male,1965-07-27,Paralegal,Financial Services,Mass Customer,N,Yes,7
3797,3797,Kriste,Oldall,Female,1979-08-18,Occupational Therapist,Health,Affluent Customer,N,Yes,7
3798,3798,Yorker,Dennison,Male,1968-02-22,,Manufacturing,Mass Customer,N,Yes,7
3799,3799,Violetta,Monnery,Female,1971-01-28,Tax Accountant,Property,High Net Worth,N,No,6
3800,3800,Morena,Ayer,Female,1980-10-28,Environmental Tech,,High Net Worth,N,No,6
3801,3801,Auberta,Andrault,Female,1971-03-06,Research Nurse,Health,Mass Customer,N,Yes,9
3802,3802,Leila,Elcombe,Female,1970-10-27,Chief Design Engineer,Telecommunications,High Net Worth,N,Yes,5
3803,3803,Josepha,Finder,Female,1961-05-13,Dental Hygienist,Health,Mass Customer,N,Yes,6
3804,3804,Andria,Keays,Female,1986-08-21,,Manufacturing,Mass Customer,N,Yes,3
3805,3805,Margaret,McSperrin,Female,1977-08-16,Software Test Engineer II,Property,Affluent Customer,N,No,12
3806,3806,Ado,Gailor,Male,1954-02-08,,Property,Mass Customer,N,No,7
3807,3807,Bibby,Goman,Female,1976-05-21,Analyst Programmer,Retail,Mass Customer,N,No,9
3808,3808,Cal,Wilber,Male,1969-10-11,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,11
3809,3809,Angelita,Itzcovichch,Female,1955-09-08,VP Quality Control,Manufacturing,Affluent Customer,N,No,1
3810,3810,Cacilie,Grimoldby,Female,1974-09-05,Food Chemist,Health,Affluent Customer,N,No,7
3811,3811,Etta,Leele,Female,1997-03-19,,Financial Services,High Net Worth,N,No,5
3812,3812,Sophie,Druhan,Female,1977-07-04,VP Product Management,Retail,Mass Customer,N,Yes,9
3813,3813,Skelly,Caudell,Male,1979-04-13,Media Manager IV,IT,Mass Customer,N,Yes,1
3814,3814,Constancia,Gebbe,Female,1983-07-01,VP Product Management,Financial Services,Mass Customer,N,Yes,12
3815,3815,Jayson,Gasparro,Male,1981-04-19,Librarian,Entertainment,Mass Customer,N,Yes,8
3816,3816,Farra,Klimkiewich,Female,1969-10-26,Safety Technician I,Property,Mass Customer,N,Yes,10
3817,3817,Tuckie,,Male,1957-05-02,VP Product Management,Manufacturing,High Net Worth,N,No,7
3818,3818,Erny,Andryushin,Male,1964-08-08,Sales Representative,Retail,Mass Customer,N,Yes,1
3819,3819,Alvan,Phillput,Male,1978-06-29,Staff Accountant I,,High Net Worth,N,No,10
3820,3820,Maren,Ruske,Female,1980-03-08,Business Systems Development Analyst,IT,Mass Customer,N,No,8
3821,3821,Cassandra,Cescotti,Female,1988-03-27,VP Marketing,Manufacturing,Affluent Customer,N,No,7
3822,3822,Conny,Speechley,Male,1959-03-09,,Manufacturing,High Net Worth,N,Yes,7
3823,3823,Corabel,Todd,Female,1964-12-02,Budget/Accounting Analyst II,Retail,Affluent Customer,N,No,5
3824,3824,Giffard,Stollman,Male,1994-11-21,,Property,Mass Customer,N,No,9
3825,3825,Cinda,Rounds,Female,1978-10-12,Recruiting Manager,Health,Mass Customer,N,No,8
3826,3826,Marlow,Balffye,Male,1978-09-25,,Health,Mass Customer,N,No,6
3827,3827,Cherida,Whyffen,Female,1976-09-05,,Retail,Affluent Customer,N,No,6
3828,3828,Tessy,Beefon,Female,1992-05-12,Dental Hygienist,Health,Mass Customer,N,No,9
3829,3829,Cornie,Hillhouse,Male,1980-09-01,Account Coordinator,,Mass Customer,N,Yes,10
3830,3830,Jareb,Filippucci,Male,1954-10-31,Sales Representative,Retail,High Net Worth,N,No,7
3831,3831,Kory,Mabson,Male,1971-06-09,Librarian,Entertainment,Affluent Customer,N,Yes,6
3832,3832,Sarajane,Mortimer,Female,1973-09-26,Safety Technician III,Financial Services,High Net Worth,N,No,6
3833,3833,Jamie,Staziker,Female,1985-12-10,Account Coordinator,Manufacturing,Mass Customer,N,No,10
3834,3834,Bianca,Ricket,Female,1972-10-31,Compensation Analyst,Financial Services,Mass Customer,N,Yes,8
3835,3835,Jorgan,Crosoer,Male,1959-02-02,Project Manager,,Affluent Customer,N,No,11
3836,3836,Jolee,Stearndale,Female,1995-01-25,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,3
3837,3837,Alysa,McDiarmid,Female,1990-01-17,Professor,,Mass Customer,N,Yes,3
3838,3838,Mil,Clemitt,Female,1987-03-24,Sales Associate,Financial Services,Affluent Customer,N,Yes,11
3839,3839,Wallie,Christauffour,Female,1992-04-25,Account Executive,Manufacturing,High Net Worth,N,Yes,8
3840,3840,Marc,Torrans,Male,1962-09-30,,,High Net Worth,N,No,7
3841,3841,Barnebas,Munro,Male,1990-01-24,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,8
3842,3842,Van,Durnell,Male,1971-07-11,Staff Accountant II,,Mass Customer,N,Yes,7
3843,3843,Mahmoud,Ligerton,Male,1989-06-06,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8
3844,3844,Clotilda,Oret,Female,1987-12-06,,Manufacturing,Affluent Customer,N,No,11
3845,3845,Bonnie,Goracci,Female,1955-06-07,Legal Assistant,Manufacturing,Mass Customer,N,Yes,10
3846,3846,Nariko,McClymont,Female,1956-03-12,Geologist III,Manufacturing,Mass Customer,N,No,11
3847,3847,Erinn,Ewing,Female,1961-02-12,Analyst Programmer,Health,Mass Customer,N,Yes,3
3848,3848,Luca,Cabotto,Male,1958-01-13,Structural Engineer,,High Net Worth,N,No,4
3849,3849,Marice,Morrice,Female,1968-01-01,Database Administrator III,Property,Mass Customer,N,Yes,8
3850,3850,Alexandro,McCullock,Male,2000-01-07,Accountant III,,Mass Customer,N,Yes,4
3851,3851,Fowler,Bauduccio,Male,1994-11-30,Senior Sales Associate,Manufacturing,High Net Worth,N,No,4
3852,3852,Zerk,Merrien,Male,1982-02-04,Help Desk Operator,,Mass Customer,N,No,7
3853,3853,Kerri,Marrington,Female,1975-06-26,Accounting Assistant IV,,Mass Customer,N,Yes,7
3854,3854,Melody,Ivanilov,Female,1996-01-16,VP Quality Control,Property,High Net Worth,N,Yes,9
3855,3855,Brnaby,Doughtery,Male,1965-02-26,General Manager,,Mass Customer,N,No,7
3856,3856,Shane,Haseldine,Female,1992-04-24,Accounting Assistant III,Property,Affluent Customer,N,No,8
3857,3857,Tanner,McCuthais,Male,1985-11-26,Structural Engineer,Financial Services,Mass Customer,N,Yes,3
3858,3858,Sabina,Tarbin,Female,1998-08-31,Librarian,Entertainment,Mass Customer,N,Yes,10
3859,3859,Boonie,Searle,Male,1956-03-20,Software Consultant,Manufacturing,Mass Customer,N,No,8
3860,3860,Sheila-kathryn,Conklin,Female,1986-04-05,Mechanical Systems Engineer,,Affluent Customer,N,Yes,3
3861,3861,Thayne,Canepe,Male,1968-12-16,Junior Executive,Retail,Affluent Customer,N,No,1
3862,3862,Casey,Kett,Female,1996-09-22,Structural Engineer,Health,Mass Customer,N,No,2
3863,3863,Virgilio,Haverty,Male,1985-12-06,Quality Control Specialist,Retail,High Net Worth,N,No,9
3864,3864,Ilyssa,Piaggia,Female,1963-08-27,Help Desk Technician,,Mass Customer,N,Yes,5
3865,3865,Urbanus,Fuxman,Male,1978-03-15,,Manufacturing,Mass Customer,N,Yes,7
3866,3866,Theressa,Morfield,Female,1990-07-18,Structural Engineer,Health,Mass Customer,N,Yes,8
3867,3867,Carmelia,Klimentyonok,Female,1998-10-09,Geologist II,IT,Mass Customer,N,Yes,4
3868,3868,Rica,Corrado,Female,1997-06-19,Social Worker,Health,Affluent Customer,N,Yes,10
3869,3869,Amalie,Isabell,Female,1974-12-22,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,9
3870,3870,Fidelia,Cess,Female,1984-10-13,Social Worker,Health,Mass Customer,N,No,7
3871,3871,Magda,Shugg,Female,1983-11-13,Recruiting Manager,,Mass Customer,N,No,7
3872,3872,Wilma,Budcock,Female,1957-05-15,Sales Representative,Retail,High Net Worth,N,Yes,2
3873,3873,Sascha,Paolozzi,Male,1978-12-05,Compensation Analyst,Financial Services,Mass Customer,N,No,6
3874,3874,Bendicty,Juste,Male,1963-08-14,Actuary,Financial Services,Mass Customer,N,No,9
3875,3875,Berti,Arnould,Male,1985-07-27,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,11
3876,3876,Willow,Cutmere,Female,1967-05-16,Internal Auditor,Financial Services,High Net Worth,N,No,8
3877,3877,Georgine,Poutress,Female,1971-01-28,Account Coordinator,,High Net Worth,N,No,3
3878,3878,Waldon,Digges,Male,1978-02-24,Programmer III,,Mass Customer,N,No,9
3879,3879,Vin,Attack,Male,1979-08-28,Payment Adjustment Coordinator,,High Net Worth,N,No,9
3880,3880,Donella,Disley,Female,1968-01-13,Web Designer I,Manufacturing,Mass Customer,N,No,4
3881,3881,Olivie,Nazair,Female,1971-01-12,,Financial Services,Affluent Customer,N,No,11
3882,3882,Nona,Tubb,Female,1976-11-05,Human Resources Assistant III,Health,Mass Customer,N,Yes,1
3883,3883,Nissa,Conrad,U,,Legal Assistant,IT,Mass Customer,N,No,6
3884,3884,Sibley,Thirlwall,Female,1986-02-06,Web Designer II,Manufacturing,High Net Worth,N,Yes,12
3885,3885,Asher,,Male,1978-06-17,Actuary,Financial Services,Mass Customer,N,Yes,1
3886,3886,Fidela,Haresign,Female,1996-03-26,Recruiting Manager,Manufacturing,Affluent Customer,N,No,9
3887,3887,Dulcie,Nealon,Female,1964-07-16,Computer Systems Analyst IV,,Affluent Customer,N,No,5
3888,3888,Lusa,Vigers,Female,1987-09-13,Programmer Analyst I,IT,High Net Worth,N,Yes,9
3889,3889,Dunn,Ziem,Male,1975-08-09,General Manager,Retail,Affluent Customer,N,No,7
3890,3890,Mavra,Padell,Female,1962-05-25,Physical Therapy Assistant,Retail,Mass Customer,N,No,8
3891,3891,Amalea,Elcy,Female,1977-08-01,Staff Accountant II,Retail,High Net Worth,N,Yes,10
3892,3892,Roma,Finlater,Male,1978-01-29,Staff Scientist,,Mass Customer,N,Yes,8
3893,3893,Hadria,Moles,Female,1996-11-18,,,High Net Worth,N,Yes,5
3894,3894,Burgess,Diaper,Male,1982-02-02,Health Coach II,IT,Affluent Customer,N,No,9
3895,3895,Reginald,Struys,Male,1994-09-06,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,6
3896,3896,Perla,Blakiston,Female,1979-10-15,Tax Accountant,,Mass Customer,N,Yes,12
3897,3897,Vanni,McAloren,Female,1967-06-24,Junior Executive,Manufacturing,High Net Worth,N,Yes,2
3898,3898,Demetrius,Youdell,Male,1958-12-27,Registered Nurse,Health,Mass Customer,N,No,1
3899,3899,Rex,Gittings,Male,1955-12-28,Research Associate,Health,Affluent Customer,N,Yes,3
3900,3900,Garland,Wildsmith,Female,1986-09-01,GIS Technical Architect,Financial Services,Mass Customer,N,Yes,4
3901,3901,Evelina,Bavin,Female,1974-05-14,Marketing Manager,Argiculture,High Net Worth,N,No,7
3902,3902,Angelia,McPake,Female,1961-02-11,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,No,11
3903,3903,Dayna,Cawthera,Female,1981-02-13,Research Assistant III,,Mass Customer,N,Yes,9
3904,3904,Arabelle,Nevill,Female,1977-12-17,Sales Representative,Retail,Affluent Customer,N,No,10
3905,3905,Leodora,Cowill,Female,1967-10-22,Product Engineer,Argiculture,High Net Worth,N,No,9
3906,3906,Bronny,Claige,Male,1982-01-29,Cost Accountant,Financial Services,High Net Worth,N,No,8
3907,3907,Adriana,Heam,Female,1996-01-11,Technical Writer,,High Net Worth,N,Yes,8
3908,3908,Dolf,Serridge,Male,1999-06-09,Junior Executive,Health,High Net Worth,N,No,9
3909,3909,Micheil,McGeorge,Male,1987-10-04,,Manufacturing,High Net Worth,N,Yes,10
3910,3910,Hall,Leyfield,Male,1980-09-10,VP Sales,IT,Mass Customer,N,No,11
3911,3911,Valeda,Ezele,Female,1954-05-25,Recruiting Manager,,Mass Customer,N,No,7
3912,3912,Ryon,Darridon,Male,1986-10-27,Social Worker,Health,Affluent Customer,N,No,8
3913,3913,Phylys,Neenan,Female,1959-12-29,Community Outreach Specialist,Retail,Mass Customer,N,Yes,4
3914,3914,Izabel,Roelofs,Female,1988-05-21,Assistant Manager,Entertainment,Affluent Customer,N,Yes,5
3915,3915,Cybil,Brombell,Female,1959-06-23,Statistician I,Financial Services,Affluent Customer,N,No,10
3916,3916,Myrtia,,Female,1958-10-17,,Retail,Affluent Customer,N,Yes,9
3917,3917,Artemas,Kyncl,Male,1997-12-26,Chemical Engineer,Manufacturing,Mass Customer,N,No,12
3918,3918,Rosalia,Skedge,Female,1977-07-05,Junior Executive,,High Net Worth,N,No,1
3919,3919,Traci,Beeckx,Female,1963-07-30,Cost Accountant,Financial Services,High Net Worth,N,No,8
3920,3920,Filbert,Deetlefs,Male,1961-01-21,Environmental Specialist,Telecommunications,Mass Customer,N,Yes,10
3921,3921,Gaby,Lozano,Female,1976-03-09,Mechanical Systems Engineer,Manufacturing,High Net Worth,N,No,11
3922,3922,Frans,Whitecross,Male,1981-05-29,Tax Accountant,Financial Services,Mass Customer,N,Yes,9
3923,3923,Shay,Rayer,Male,1978-01-04,Product Engineer,Financial Services,High Net Worth,N,No,9
3924,3924,Perry,Lampert,Male,1976-07-03,Editor,Property,High Net Worth,N,Yes,10
3925,3925,Cally,Chaim,Female,1978-11-25,Statistician I,,High Net Worth,N,No,8
3926,3926,Allistir,Heckney,Male,1954-09-04,Account Executive,Manufacturing,Mass Customer,N,Yes,9
3927,3927,Conway,,Male,1978-01-07,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,9
3928,3928,Kristin,Way,Female,1982-04-16,,Property,Affluent Customer,N,Yes,8
3929,3929,Jacqui,Fortnam,Female,1989-10-18,,,Affluent Customer,N,Yes,2
3930,3930,Blancha,Baldi,Female,1988-01-06,,Financial Services,High Net Worth,N,No,6
3931,3931,Kylie,Epine,U,,,IT,High Net Worth,N,Yes,10
3932,3932,Hadley,Veracruysse,Male,1986-07-10,Senior Editor,Financial Services,Mass Customer,N,No,10
3933,3933,Chiarra,Cops,Female,1983-07-05,,,High Net Worth,N,Yes,8
3934,3934,Cherice,Wehner,Female,1977-11-25,Sales Associate,Manufacturing,Mass Customer,N,Yes,10
3935,3935,Teodor,Alfonsini,U,,,IT,High Net Worth,N,Yes,11
3936,3936,Rodd,Spare,Male,1960-05-04,Paralegal,Financial Services,Affluent Customer,N,Yes,9
3937,3937,Brennen,Mularkey,Male,1978-06-07,Tax Accountant,Property,Mass Customer,N,No,2
3938,3938,Dulcy,Wormleighton,Female,1973-08-06,Account Executive,Financial Services,High Net Worth,N,Yes,11
3939,3939,Georges,Dumbelton,Male,1981-06-25,,Manufacturing,Affluent Customer,N,No,8
3940,3940,Anna,Warmington,Female,1977-11-18,Sales Representative,Retail,Mass Customer,N,No,12
3941,3941,Cinnamon,Batram,Female,1978-05-03,Technical Writer,Manufacturing,Mass Customer,N,Yes,7
3942,3942,Barbie,Gergler,Female,1965-04-02,Administrative Officer,Manufacturing,Mass Customer,N,No,8
3943,3943,Adler,Dredge,Male,1997-12-30,VP Accounting,Financial Services,Affluent Customer,N,No,4
3944,3944,Urbain,Sinnock,Male,1973-05-04,Engineer III,IT,Affluent Customer,N,No,9
3945,3945,Lazarus,Donaghy,Male,1994-10-21,,Retail,High Net Worth,N,No,2
3946,3946,Wylie,FitzGilbert,Male,1960-06-23,,Retail,High Net Worth,N,Yes,7
3947,3947,Tanitansy,McTrustam,Female,1970-05-12,GIS Technical Architect,,Mass Customer,N,No,7
3948,3948,Roberto,Beinke,Male,1986-06-22,Occupational Therapist,Health,Mass Customer,N,No,10
3949,3949,Costa,Sleightholm,Male,2001-12-19,Web Designer IV,Manufacturing,High Net Worth,N,Yes,5
3950,3950,Alic,Juniper,Male,1968-09-07,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,5
3951,3951,Ephrem,Hollerin,Male,1975-02-10,Quality Control Specialist,,Affluent Customer,N,Yes,2
3952,3952,Di,Borsnall,Female,1968-05-09,,Manufacturing,Affluent Customer,N,No,8
3953,3953,Allyson,Simak,Female,1999-06-18,Help Desk Operator,Health,Affluent Customer,N,Yes,11
3954,3954,Archaimbaud,McAteer,Male,2000-02-03,Human Resources Assistant III,Financial Services,High Net Worth,N,No,3
3955,3955,Dido,Austick,Female,1970-08-05,Geologist II,Argiculture,Mass Customer,N,Yes,7
3956,3956,Hector,Poundsford,Male,1957-01-17,Administrative Assistant III,Retail,Mass Customer,N,Yes,9
3957,3957,Bernice,Scotchforth,Female,1978-07-20,Business Systems Development Analyst,,High Net Worth,N,Yes,10
3958,3958,Pincus,Woodard,Male,1970-04-27,Actuary,Financial Services,Affluent Customer,N,Yes,7
3959,3959,Dannie,Sowray,Male,1992-12-07,,,Mass Customer,N,No,2
3960,3960,Hobart,Burgan,Male,2000-03-16,,Property,Mass Customer,N,No,9
3961,3961,Gertie,Caser,Female,1992-07-05,Recruiter,Health,High Net Worth,N,Yes,7
3962,3962,Benoit,,Male,1977-10-06,Project Manager,Argiculture,High Net Worth,N,Yes,10
3963,3963,Ardelle,Dasent,Female,1954-08-22,Software Test Engineer II,,Mass Customer,N,No,8
3964,3964,Aubrey,Souten,Female,1956-07-21,Sales Associate,Manufacturing,High Net Worth,N,No,12
3965,3965,Susannah,Dumphy,Female,1984-07-24,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,5
3966,3966,Astrix,Sigward,Female,1968-09-15,Geologist I,,Mass Customer,N,Yes,7
3967,3967,Lillis,Dobrowolski,Female,1978-04-18,Senior Editor,Manufacturing,Affluent Customer,N,No,8
3968,3968,Alexandra,Kroch,Female,1977-12-22,,Property,High Net Worth,N,No,11
3969,3969,Randee,Penchen,Female,1977-07-16,Accountant II,Manufacturing,Affluent Customer,N,Yes,10
3970,3970,Modesty,Storks,Female,1969-11-27,Sales Representative,Retail,High Net Worth,N,Yes,8
3971,3971,Analise,Asbrey,Female,1979-01-14,Desktop Support Technician,Financial Services,High Net Worth,N,No,9
3972,3972,Maribelle,Schaffel,Female,1979-03-28,,Retail,Mass Customer,N,No,7
3973,3973,Carolan,Jorez,Female,1963-07-13,Editor,Manufacturing,High Net Worth,N,No,11
3974,3974,Misha,Ranklin,Female,1961-02-11,Technical Writer,,Affluent Customer,N,Yes,7
3975,3975,Dianemarie,Kidgell,Female,1971-08-11,Administrative Assistant I,Entertainment,Affluent Customer,N,No,8
3976,3976,Gretel,Chrystal,Female,1957-11-20,Internal Auditor,,Affluent Customer,N,Yes,10
3977,3977,Katrinka,Van der Beken,Female,1965-08-21,Biostatistician II,Manufacturing,Mass Customer,N,Yes,9
3978,3978,Kathlin,Robker,Female,1972-03-02,Developer II,Financial Services,Mass Customer,N,No,9
3979,3979,Kleon,Adam,Male,1974-07-13,,Financial Services,Mass Customer,N,Yes,10
3980,3980,Nils,McGebenay,Male,1964-01-16,Web Designer I,Manufacturing,Mass Customer,N,No,10
3981,3981,Konstance,Draye,Female,1994-09-10,Quality Control Specialist,Health,Mass Customer,N,No,5
3982,3982,Maurita,O'Kinedy,Female,1962-06-02,General Manager,Manufacturing,Mass Customer,N,Yes,9
3983,3983,Jarred,Lyste,Male,1965-04-21,Graphic Designer,,Mass Customer,N,Yes,10
3984,3984,Thadeus,Buxsey,Male,1960-02-16,Librarian,Entertainment,Affluent Customer,N,No,11
3985,3985,Caryn,Padbury,Female,1998-06-21,Web Developer IV,Property,Mass Customer,N,No,2
3986,3986,Oralle,Petrello,Female,1976-12-01,Social Worker,Health,Mass Customer,N,No,8
3987,3987,Beckie,Wakeham,Female,1964-05-29,,Argiculture,Mass Customer,N,No,5
3988,3988,Ammamaria,Ashburne,Female,1994-07-14,Automation Specialist IV,Health,Mass Customer,N,Yes,11
3989,3989,Nicolas,Burdass,Male,1999-06-23,Environmental Specialist,Argiculture,Affluent Customer,N,Yes,6
3990,3990,Reynard,Hagger,Male,1998-03-05,Desktop Support Technician,Health,High Net Worth,N,No,2
3991,3991,Rolph,Sweetnam,Male,1985-08-06,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,12
3992,3992,Germain,Tireman,Male,1980-04-02,Database Administrator IV,Manufacturing,Affluent Customer,N,Yes,6
3993,3993,Andi,Dumelow,Female,1974-12-05,Librarian,Entertainment,Mass Customer,N,No,2
3994,3994,Stephie,Byars,Female,1989-04-07,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,No,6
3995,3995,Rusty,Iapico,Male,1975-12-12,Staff Scientist,Manufacturing,Mass Customer,N,Yes,3
3996,3996,Rosalia,Halgarth,Female,1975-08-09,VP Product Management,Health,Mass Customer,N,No,6
3997,3997,Blanch,Nisuis,Female,2001-07-13,Statistician II,Manufacturing,High Net Worth,N,Yes,10
3998,3998,Sarene,Woolley,U,,Assistant Manager,IT,High Net Worth,N,No,7
3999,3999,Patrizius,,Male,1973-10-24,,Manufacturing,Affluent Customer,N,Yes,7
4000,4000,Kippy,Oldland,Male,1991-11-05,Software Engineer IV,,Affluent Customer,N,No,10
